"probeset_id"	"UT.1"	"UT.2"	"UT.3"	"Drug_53.1"	"Drug_53.2"	"Drug_53.3"	"Drug_11.1"	"Drug_11.2"	"Drug_11.3"	"Drug_38.1"	"Drug_38.2"	"Drug_38.3"	"Drug_49.1"	"Drug_49.2"	"Drug_49.3"	"Comment.gene_symbols."	"Comment.descriptions."
"84"	"TC17001560.hg.1"	6.62906610929842	6.51585571857597	6.72430678178603	6.66808374856942	6.54393221033481	6.60912864871259	6.2354319891497	6.63478219648693	6.57324243540311	6.17879618708031	6.67849405560523	6.56959762317913	6.51107616697898	7.1659717573988	7.00114395552357	"ETV4"	"ets variant 4"
"85"	"TC19001569.hg.1"	7.99864634126616	7.86139886599264	7.87336332749295	7.97343808164034	7.91548307734196	7.96208383838844	7.99740183960089	8.02914183147072	7.91174782123524	8.0355843785691	7.88852082395649	7.87133402094038	7.445265001527	7.56355376486156	7.52135604991088	"GSK3A"	"glycogen synthase kinase 3 alpha"
"86"	"TC06001735.hg.1"	5.05131089313993	5.01026599642658	5.13886463515723	4.97448884950987	4.87967511494359	4.94473780569886	5.06322117855646	5.26831958573656	5.17983588761968	5.09741810056534	5.31486244900377	5.33871833321227	5.37262099950238	5.42266695069551	5.35108567106552	"PRPH2"	"peripherin 2 (retinal degeneration, slow)"
"87"	"TC19002648.hg.1"	7.04994019150259	7.38887961192454	7.26348852923474	7.09475510131779	7.07829215774161	7.04946278800243	7.15420060143968	6.86757220677107	7.10210593896021	7.25956330164693	6.84891909742945	6.90594462797704	6.64232267391737	6.65045379929551	6.79560259326186	"ZNF808"	"zinc finger protein 808"
"88"	"TC20000498.hg.1"	7.5494754434383	7.5222850048168	7.53702892304658	7.54028428872397	7.52565513442087	7.47666447995678	7.48878478884925	7.56744768006586	7.51194827155718	7.38893704335429	7.45441863638921	7.50431360730594	7.52419389381567	7.53628842119173	7.49614802600322	"OGFR"	"opioid growth factor receptor"
"89"	"TC09000428.hg.1"	6.71827534789426	6.76381509106044	7.11056952762322	6.81992570307649	6.91525793165019	6.88662616624952	6.48058757235146	6.64809803976593	6.78314048680092	6.31429144452636	6.88583165108546	6.77866236750282	6.44172354356214	7.06997560821852	6.96416661701016	"SYK"	"spleen tyrosine kinase"
"90"	"TC16000988.hg.1"	5.95994387367348	5.9642499376681	5.99015644809724	5.92567701121487	5.9525176483769	6.01597900643388	6.00645444741241	6.20668055546034	6.03525407678792	6.07300608313094	6.12544773876942	6.25596506525686	6.18216463194445	6.19591262476281	6.1223476376656	"IL27"	"interleukin 27"
"91"	"TC6_dbb_hap3000058.hg.1"	4.8294678903076	4.65449670391862	4.71262771950044	4.54208759546904	4.67898844608636	4.62033478996666	4.70077362260304	4.85132245239402	4.79495100526745	4.65291673476576	4.84575734559087	4.94326106503932	4.9528761131721	4.71318880956488	4.66533603205588	"TNF"	"tumor necrosis factor"
"92"	"TC22000659.hg.1"	4.90283973440427	4.77263796752767	4.79354005949483	4.73097894362724	4.63922738274202	4.62731534630121	4.70158700743552	4.73766894898105	4.78200147786327	4.56509608419171	4.59482040360565	4.55471468685295	4.73662643782162	4.58235747687823	4.55401865343311	"DUSP18"	"dual specificity phosphatase 18"
"93"	"TC14001254.hg.1"	6.06143989202844	6.07322625202328	5.88460010960456	6.01936157640973	5.953860029949	5.93747045453754	6.09294905221998	6.17439619307131	6.14410057115586	6.15911119217476	6.13477134043943	6.19730942434547	6.22141553055206	6.27452857926534	6.19019961947005	"ZFP36L1"	"zinc finger protein 36, C3H type-like 1"
"94"	"TC06000960.hg.1"	5.31655921763493	5.31995994213979	5.34210262730618	5.44971621703539	5.2301568358089	5.3069374286305	5.4988247922323	5.6676663952645	5.59179423537967	5.36176355149971	5.48976262567724	5.30004835832053	4.91513826899805	5.23779074055599	5.19723850937605	"HEY2"	"hairy/enhancer-of-split related with YRPW motif 2"
"95"	"TC17001877.hg.1"	8.19294991925509	8.23769752928061	8.20567527685446	8.12721702507737	8.10748778627671	8.18647131319968	8.27926857829171	8.21811574854922	8.26295146683749	8.2853798350769	8.24497634575658	8.28398508420367	8.3147032009904	8.31629464657597	8.27885498363524	"GRB2"	"growth factor receptor-bound protein 2"
"96"	"TC04000517.hg.1"	8.18958635373397	8.45502463685063	8.35638337467234	8.79881140506369	8.75561873947624	8.58087548849612	8.54813215024668	7.88715278063304	7.87429113255104	8.73753405924039	8.45486201130193	8.53173902963268	7.65222399974947	8.23940304425259	8.87383868184149	"DAPP1"	"dual adaptor of phosphotyrosine and 3-phosphoinositides"
"97"	"TC15001000.hg.1"	2.68182819507367	2.25261328531299	2.18746990800947	2.19845720792847	2.45971992028217	2.46505851456887	2.10263529289511	2.29908959094102	2.84482065345956	2.44762454555089	2.51811565398156	2.26806838661119	2.64939649163671	2.35954915890886	2.95611543364522	"OR4F6"	"olfactory receptor, family 4, subfamily F, member 6"
"98"	"TC20000867.hg.1"	9.28322390861188	9.36149592181283	9.45611212363868	9.59920932860192	9.41679878641575	9.42566632604844	9.37469675069219	9.18941971630138	9.06475174691921	9.56147844210536	9.30396212762171	9.36468194198721	9.66918456724654	9.43464672128571	9.52132056046747	"SERINC3"	"serine incorporator 3"
"99"	"TC04000279.hg.1"	4.44991965596558	4.38573528977198	4.3148143838781	4.25097483024453	4.20448359153188	4.27050491303836	4.30823441033468	4.53335935334254	4.6526250471205	4.39542610445131	4.54464022956814	4.5989041205615	4.68371911358048	4.6076951510012	4.52749421188223	"SLC10A4"	"solute carrier family 10 (sodium/bile acid cotransporter family), member 4"
"100"	"TC08000768.hg.1"	5.68466821982018	5.80649730229048	5.78156161754307	5.91987192334643	5.82274958901912	5.82046521007841	5.88550736980763	5.51062722222895	5.3877186138286	5.97113979703561	5.39052988476297	5.25381161594164	5.02346358571082	4.81129890798586	4.88733400275202	"PHF20L1"	"PHD finger protein 20-like 1"
"101"	"TC19002686.hg.1"	3.16160646083757	3.02861889810623	2.96393308272239	3.12049049989022	3.08321636064449	3.03877913587145	3.14554781860973	3.23752176583682	3.25359065897622	2.99486680051298	3.30294121687216	3.27997387901792	3.28409295319453	3.42333427892398	3.25502163391435	"CALR3"	"calreticulin 3"
"102"	"TC19000425.hg.1"	6.18685457151425	6.19962537109738	6.29379587914578	6.49065522526786	6.41370336655437	6.33967653909558	6.38112464946246	6.24630242863729	6.16469971501716	6.47023101863869	6.22725240056847	6.08084878270141	6.07305736313349	5.77093688239127	6.07549380209888	"ZNF507"	"zinc finger protein 507"
"103"	"TC6_qbl_hap6000057.hg.1"	5.07628475976389	5.08596453836338	4.7431092441672	5.02062222597224	4.92299860500009	4.91181388132515	5.23134687394987	5.444567420768	5.22250386197701	5.19189452068304	5.35288301164361	5.352272585117	5.3301415302087	5.27919562261973	5.12052574868607	"LTA"	"lymphotoxin alpha (TNF superfamily, member 1)"
"104"	"TC07001101.hg.1"	7.21975153118383	7.27572735047916	6.94154704343565	7.16712564871534	7.16891768013129	7.13790569091083	7.37450716594494	7.29813320354581	7.21823674174675	7.39318022819372	7.15035206384526	7.2444239591093	6.97250724478451	6.70071109696199	6.54684128399874	"GNA12"	"guanine nucleotide binding protein (G protein) alpha 12"
"105"	"TC01006341.hg.1"	4.37599226779354	4.39653538617878	4.27780903049832	4.77169834513867	4.85265461111033	4.6797279177135	4.57726299736818	4.69564868504315	4.46372012221702	4.74090633308066	4.45576607342715	4.4688004461748	3.92304986901925	3.87749618052713	3.91086905539917	"DISP1"	"dispatched homolog 1 (Drosophila)"
"106"	"TC07001506.hg.1"	9.24372295819803	9.31906364060637	8.95822248063634	9.56475175115844	9.06232603483309	9.21765622583713	9.00925391117246	9.17500305789806	9.39643900737365	8.85471220206559	9.29213906056308	9.30713629241123	8.76611109434595	8.67708212672934	8.5529720491918	"CLDN3"	"claudin 3"
"107"	"TC16001318.hg.1"	6.82066370421303	6.71460990368881	7.13014853822219	6.82802161447711	6.99986638725795	6.99361082983455	7.02782931720045	7.0357017257789	6.92395994814916	6.87393672187881	6.85232607782253	6.75953321490747	5.88094298335675	6.76427088855334	6.55337439389216	"GINS2"	"GINS complex subunit 2 (Psf2 homolog)"
"108"	"TC09000550.hg.1"	5.10520287008946	5.13407493899883	5.16779278083498	5.01544889392894	4.98249205146195	4.96212178215626	4.8836592498776	5.0898175780099	5.11355193524204	4.83102899086623	5.10487961405173	5.08368932749476	5.12227942899203	5.36451125317813	5.29084956100891	"AKAP2|PALM2|PALM2-AKAP2"	"A kinase (PRKA) anchor protein 2|paralemmin 2|PALM2-AKAP2 readthrough"
"109"	"TC20000862.hg.1"	7.22933140402754	7.09088997295586	6.97543771166371	7.24289772583972	7.08338610625493	7.18780598496016	7.37954997694905	7.40076800830679	7.38682657543637	7.28410534430737	7.27876919748128	7.24878846105083	7.15692506226474	7.18278388044883	6.78040179876174	"FITM2"	"fat storage-inducing transmembrane protein 2"
"110"	"TC11000648.hg.1"	5.68730124838804	5.53448958909884	5.40644359776354	5.44460641675516	5.52517630034375	5.55528081845237	5.52079116930165	5.80045634239214	5.72301358542484	5.56662803606478	5.84449715191356	5.74930810908369	5.79824569138784	5.84068342142597	5.74845209579663	"TSGA10IP"	"testis specific, 10 interacting protein"
"111"	"TC09002924.hg.1"	6.24868928198347	6.14586153287585	6.05888222817792	6.14183316885905	6.11983319829288	6.14393032124238	6.23568903565219	6.47505287160847	6.38351924735276	6.26230493257283	6.3665531368922	6.48659643865808	6.38880426474613	6.46442350525056	6.42275902920145	"CARD9"	"caspase recruitment domain family, member 9"
"112"	"TC18000021.hg.1"	3.57734549325962	3.65668716647062	3.53706272109863	3.40011755264525	3.44679380798041	3.47214130031812	3.35471248806167	3.48083370208349	3.67340560192408	3.63849887527387	3.76405530919121	3.7204394374559	3.86713997271159	3.74259239503461	3.95411054956493	"MGC11082"	"hypothetical LOC84777"
"113"	"TC02002028.hg.1"	6.90431292903526	6.87046131272315	6.89727991286729	7.18873851788617	6.94513849916961	7.34025876874579	7.12518379820752	6.89151832697173	6.81709524687381	7.5094302975082	6.86817759980098	6.81064864280611	7.34081638582436	7.15942041146129	6.9055592282617	"RN5S99"	"RNA, 5S ribosomal 99"
"114"	"TC02001653.hg.1"	7.59025884264998	7.42331450631283	7.57368103697835	7.42744097098878	7.56856395970036	7.58689692366531	7.2918440623142	7.49805040805058	7.44361463340122	7.21827696252434	7.57740487460847	7.52481384191998	7.49086789240769	7.84106067741812	7.69349966732646	"ADCY3"	"adenylate cyclase 3"
"115"	"TC6_qbl_hap6000143.hg.1"	4.41460171316286	4.24110596077494	4.15793104213012	4.32866433422017	4.34937587818944	4.26021287232659	4.39584398787477	4.49718180553908	4.42020169993286	4.47158498620214	4.47560737758538	4.45099441002795	4.47889387470947	4.38500307139031	4.59929525837196	"POU5F1"	"POU class 5 homeobox 1"
"116"	"TC06002322.hg.1"	5.7252999004833	5.53624930780663	5.43989973240361	5.63132070149843	5.61647453867038	5.68084729670695	5.59066244396521	5.79980799933254	5.59677393266981	5.56798337203979	5.71612816749722	5.76631749156999	5.70692020435143	5.76122329810851	5.68078902783835	"FRMD1"	"FERM domain containing 1"
"117"	"TC11000988.hg.1"	6.58002971361029	6.57972816422051	6.63613823918958	6.59044094411895	6.56709488687327	6.78170656431336	6.79239197737932	6.77356091071715	6.72592364035338	6.67963360505787	6.54173528619289	6.62240502843975	6.36339662177934	6.56535030229135	6.2949899577971	"FDX1"	"ferredoxin 1"
"118"	"TC6_mann_hap4000093.hg.1"	8.37577979149696	8.39852392194676	8.26648931799712	8.2526675588042	8.23985871037511	8.20667140777841	8.26396397177275	8.14493659222412	8.21423766740833	8.17134283124567	8.22988526567358	8.13997015157538	7.68505500658612	7.42425585720066	7.50306475297433	"TRIM27"	"tripartite motif containing 27"
"119"	"TC06002238.hg.1"	3.48209802552357	3.47268432541543	3.46491455341488	3.42228774297826	3.38900075645019	3.4450443667045	3.41742736235839	3.51278299033837	3.53750637588798	3.36323774898771	3.49599725475239	3.50756056469604	3.53408122308638	3.59857553285989	3.5548382494604	"SYNE1"	"spectrin repeat containing, nuclear envelope 1"
"120"	"TC08001489.hg.1"	7.30370770704864	7.32603324477253	7.36254789963365	7.26037607199355	7.27878525436221	7.27671046598921	7.21327754632992	7.20321441845396	7.24150972482971	7.22600288338534	7.27106999924417	7.22407629405402	7.24061063153439	7.13000503838104	7.24091333345533	"ZNF706"	"zinc finger protein 706"
"121"	"TC21000187.hg.1"	6.36702934984659	6.29008577381831	6.36987117701729	6.28836288287	6.21730828935564	6.37438642144917	6.05874362404366	6.30340797834279	6.32408514425088	5.86200876662878	6.48039665229069	6.34736672998973	6.18426865503882	6.54738953107039	6.59656835766333	"FAM3B"	"family with sequence similarity 3, member B"
"122"	"TC11002390.hg.1"	11.5031055226923	11.4986346599389	11.6191843600633	11.4872978253487	11.4299255523951	11.4750409625436	11.7155639374965	11.5170147142263	11.4346541624433	11.6051317167115	11.2183083547207	11.2635770713962	10.7853355296287	10.3534178385696	10.2961292877207	"HSPA8|SNORD14D|SNORD14C"	"heat shock 70kDa protein 8|small nucleolar RNA, C/D box 14D|small nucleolar RNA, C/D box 14C"
"123"	"TC07001702.hg.1"	6.34700475746966	6.21314989136958	6.38336457195309	6.34612273621774	6.36092727394649	6.24982368845051	6.30517845722683	6.40643756633558	6.40557751291045	6.3964155813471	6.36181688249881	6.31137367807664	6.2356564490077	6.4042396813345	6.39653573682371	"ALKBH4"	"alkB, alkylation repair homolog 4 (E. coli)"
"124"	"TC01003548.hg.1"	4.23481688608851	4.23648151450418	4.11395762703039	4.12291744693741	4.15777629253889	4.21517958724308	4.22413539261441	4.3744112887905	4.34529244051858	4.2388486773588	4.37910847625134	4.44555489824675	4.43581233155094	4.47415543742264	4.44055127308755	"TNR"	"tenascin R (restrictin, janusin)"
"125"	"TC6_dbb_hap3000136.hg.1"	4.960795846302	4.84836847845732	4.71448204115874	4.87192891337182	4.8493213413442	4.59375419691111	4.9380112340552	5.14237884620686	4.89643682519591	4.84655935546257	4.98549876816282	5.17820397648463	5.11172540848198	4.96139280362804	5.1340111708979	"SFTA2"	"surfactant associated 2"
"126"	"TC19000133.hg.1"	6.3748825592757	6.24053871266316	6.31511414304768	6.19879005747553	6.33088075796713	6.3227841325556	6.41934915447381	6.57143284986794	6.48656119721459	6.42734402935027	6.4846402622979	6.43092683251884	6.54747754864196	6.61863707442009	6.60680492482222	"RETN"	"resistin"
"127"	"TC08000542.hg.1"	1.26509674628982	1.24332164067043	1.22121832190376	1.23943989346692	1.20197148072857	1.31292210147541	1.26980867235915	1.31788609001453	1.2670053967393	1.1592787076174	1.27046350998851	1.28960434283961	1.40346764170633	1.28531983106819	1.3251803875998	"CNBD1"	"cyclic nucleotide binding domain containing 1"
"128"	"TC17001954.hg.1"	8.82202512673316	8.77170515294288	8.70032199176862	8.67924441740229	8.72848839377217	8.79469033220548	8.86699900122774	8.61831462474373	8.42304144090436	8.92968237873103	8.51498558195624	8.54562045980954	8.52201197122883	8.26997057958536	8.18379532228375	"NPLOC4"	"nuclear protein localization 4 homolog (S. cerevisiae)"
"129"	"TC11001141.hg.1"	4.49407194322299	4.45621383971393	4.47215786123066	4.61915499327762	4.43554419173506	4.89211908331981	4.79570946486222	4.53626741942367	4.57281019992445	5.05430577482444	4.35247917462602	4.56629234500455	5.08132530443826	4.74007558698575	4.45458946948657	"RN5S352"	"RNA, 5S ribosomal 352"
"130"	"TC12001124.hg.1"	2.69959584976454	2.72962182704819	2.62945968286685	2.88549454029069	2.94031746450257	2.76088497690971	2.63575032772271	2.77894592074327	2.97897054764448	2.82061607773837	2.91235758236962	2.81746268421298	3.00196302423123	3.08308383247707	2.87911930556176	"AKAP3"	"A kinase (PRKA) anchor protein 3"
"131"	"TC03000490.hg.1"	1.90889707617291	1.75292055413568	1.58003983733044	1.82379252031437	2.0177821684831	1.66898093033879	1.70809319779498	1.99457744854574	1.8080176063798	1.83678049319227	2.07605168760477	2.06169781496816	1.79490493801353	1.69158669643241	2.04799238417821	"OR5K3"	"olfactory receptor, family 5, subfamily K, member 3"
"132"	"TC22000469.hg.1"	5.25828989722251	5.14203957610285	5.0613868255254	5.21137978287321	5.19543140690345	5.08039757880593	5.29613573963042	5.45770092876899	5.24157325388933	5.16462314937825	5.23942702784808	5.40545553446547	5.37612577791218	5.31311335086611	5.31317528551893	"GAB4"	"GRB2-associated binding protein family, member 4"
"133"	"TC02001476.hg.1"	5.72025661162111	5.58630432979533	5.63551183234674	5.68727891606334	5.62533451172398	5.62484306361393	5.70103035677781	5.90135618022549	5.78410098570088	5.71871005493633	5.79670136500281	5.8761987397245	5.84859567211613	5.93152222162589	5.91414260078906	"ANO7"	"anoctamin 7"
"134"	"TC01000314.hg.1"	7.96832424634885	8.28565112340897	8.58715350349448	8.34775736901046	8.12669479784408	8.09980864652842	8.28112879971515	7.91246133485041	8.205866747094	8.46896386662788	8.10204566087014	8.27183579880254	8.81293686967137	8.29533359597491	8.65913634467826	"CLIC4"	"chloride intracellular channel 4"
"135"	"TC18000303.hg.1"	5.43698893761585	5.57703427643696	5.36572234441168	5.590520927042	5.41727924562037	5.49360235123075	5.50226814567091	6.07170593980763	5.56328382146662	5.45495475508713	5.66002335850367	5.78843660216738	5.58480947893848	5.55007523976971	5.70577940561947	"TMEM200C"	"transmembrane protein 200C"
"136"	"TC19000888.hg.1"	5.92483610975663	5.92432699928008	5.85079427489582	5.93401123310385	5.85375860257215	5.90336500358776	6.01028148948362	6.15399056539313	6.0679968757	5.951581056586	6.062596465537	6.14578910691824	6.19393033712303	6.20594707699736	6.12074447282284	"EPS8L1"	"EPS8-like 1"
"137"	"TC06000895.hg.1"	3.54691606779695	3.38438620817074	3.61430408763814	3.62352706803972	3.49341002040955	3.57578354618659	3.60197586407327	3.7548306545268	3.45737547504123	3.53225251211893	3.4001027553661	3.65376740014361	3.48060784656824	3.68633189193963	3.46042109692916	"C6orf225"	"chromosome 6 open reading frame 225"
"138"	"TC01001873.hg.1"	4.58636476514732	4.61153089520746	4.50610197949055	4.57678471012315	4.72958347457589	4.45814468278121	4.65880732361055	4.60239742132863	4.76998722318537	4.61031960867869	4.6313777916639	4.52572843213863	4.75599521063123	4.76896188941635	4.62894689438376	"SNAP47-IT1"	"SNAP47 intronic transcript 1 (non-protein coding)"
